clinic_name,specialty,address,lat,lng,phone
上穎牙醫診所,dentistry,桃園市桃園區中正路５５０號１至３樓,,,03-3369123
上立美學皮膚科診所,dermatology,新北市永和區竹林路６０、６０－１號２樓,,,02-89215010
上美牙醫診所,dentistry,高雄市前鎮區草衙一路６８號,,,07-8413399
上群牙醫診所,dentistry,臺中市北區賴興里北平路二段４１號,,,04-22978123
上群牙醫診所,dentistry,高雄市新興區忠孝一路１７８號,,,07-2822005
上耀牙醫診所,dentistry,新北市新店區中正路６３９號,,,02-86672777
上華牙醫診所,dentistry,桃園市桃園區中山東路１８３號１、２樓,,,03-3318836
上華牙醫診所,dentistry,高雄市三民區建工路６１３號二．三樓,,,07-3890116
上誠牙醫診所,dentistry,彰化縣員林市新生里靜修路６９號之１,,,04-8356613
上誠牙醫診所,dentistry,桃園市楊梅區新成路４８號１樓及２樓,,,03-4851188
上誠牙醫診所,dentistry,臺中市西區臺灣大道２段４８９號２０樓之１,,,04-23285795
上豐牙醫診所,dentistry,高雄市三民區大豐二路２０７號,,,07-3838069
上豪中醫診所,tcm_general,苗栗縣竹南鎮正南里１４鄰民族街４１號１樓,,,037-550891
上賀診所,general_clinic,彰化縣竹塘鄉竹塘村竹塘街６８號,,,04-8970700
上輝牙醫診所,dentistry,高雄市新興區復興二路３２４號１Ｆ,,,07-2223091
上醫堂中醫診所,tcm_general,新北市新店區建國路８３號１樓,,,02-29121212
上雅牙醫診所,dentistry,高雄市三民區九如一路１０１號,,,07-3906689
上順牙醫診所,dentistry,高雄市前金區後金里榮安街７４號,,,07-2915266
上頤牙醫診所,dentistry,高雄市鹽埕區新樂街２２２號１樓,,,07-5213978
上鴻中醫診所,tcm_general,臺南市佳里區六安里進學路１７６號１樓,,,06-7222099
上鵬牙醫診所,dentistry,臺北市大安區羅斯福路３段１４９號２樓－２,,,02-23622558
上鼎中醫診所,tcm_general,臺中市北屯區四平路３７５號１樓,,,04-24224870
上鼎牙醫診所,dentistry,高雄市左營區華夏路７２２號１．２樓,,,07-3470388
下營仁愛牙醫診所,dentistry,臺南市下營區營前里健康路２１８號１樓,,,06-6899007
不二親子牙醫診所,dentistry,臺北市中山區南京東路１段２號３樓之１、３樓之３,,,02-25622777
不甘中醫診所,tcm_general,臺南市中西區萬昌里府前路一段１０４號１樓,,,06-2225896
不老診所,general_clinic,花蓮縣秀林鄉景美村加灣５－５號,,,03-8265099
世傳中醫診所,tcm_general,臺中市南區復興路２段３４之７號１樓,,,04-22635299
世全診所,general_clinic,彰化縣溪湖鎮太平街２１號１樓,,,04-8858258
世全診所,general_clinic,高雄市鳳山區和德里中山路７３號,,,07-7463353
世典耳鼻喉科診所,otolaryngology,臺中市西屯區西屯路三段１６６之７５號１樓,,,04-24611209
世博診所,rehabilitation,新北市新莊區新泰路１３４號１樓、２樓及１３６號３樓,,,02-89931518
世安家庭診所,family_medicine,臺南市北區成德里和緯路２段５００號１、２樓,,,06-2510088
世安牙醫診所,dentistry,臺北市士林區福港街４９號１樓,,,02-28816182
世安診所,general_clinic,彰化縣溪湖鎮光華里太平街２４、２６號１樓,,,04-8612123
世宏中醫診所,tcm_general,臺中市大里區永隆路２６８號１樓,,,04-24062733
世宗內科小兒科中醫診所,tcm_general,嘉義縣竹崎鄉竹崎村中正路８號,,,05-2611210
世家中醫診所,tcm_general,基隆市信義區義六路３號１樓,,,02-24250925
世展牙醫診所,dentistry,臺北市南港區研究院路１段２１號１樓,,,02-27882100
世岩中醫診所,tcm_general,高雄市旗津區中洲三路７４１號,,,07-5718001
世峰中醫診所,tcm_general,新北市永和區永和路２段４３號１樓,,,02-29233838
世康中醫診所,tcm_general,臺北市士林區天母西路４０號２樓,,,02-28752001
世康診所,internal_medicine,新北市汐止區中興路８６號３樓,,,02-26410051
世揚中醫診所,tcm_general,宜蘭縣蘇澳鎮中山路１段１１３號,,,03-9962038
世旻牙醫診所,dentistry,臺北市大安區復興南路２段１５１巷１３號,,,02-27081398
世昌中醫診所,tcm_general,屏東縣麟洛鄉民權路９號,,,08-7211111
世昌診所,general_clinic,屏東縣長治鄉潭頭村潭頭路２５１號,,,08-7238648
世杰中醫診所,tcm_general,基隆市信義區信一路１１４號,,,02-24260588
世林眼科診所,ophthalmology,高雄市大寮區鳳林四路２２９號,,,07-7860227
世桓中醫診所,tcm_general,新北市土城區永豐路１３５巷１７弄６號１樓,,,02-22664515
世樺中醫診所,tcm_general,新北市汐止區大同路２段５５１巷３號１樓,,,02-26433476
世樺中醫診所,tcm_general,臺南市北區公園路７３５號１樓,,,06-2527712
世樺牙醫診所,dentistry,彰化縣彰化市中正里中山路二段８８５號,,,04-7265693
世樺牙醫診所,dentistry,新北市永和區永和路１段１５４號１樓、２樓及１５６號１樓、２樓,,,02-29247865
世樺牙醫診所,dentistry,臺北市信義區松仁路２６７號,,,02-27232693
世欣牙醫診所,dentistry,臺北市萬華區東園街１３９號,,,02-23072764
世民小兒科診所,pediatrics,臺中市上石里河南路二段４１１．４１３號１Ｆ,,,04-27083456
世民牙醫診所,dentistry,臺中市北屯區北屯路２５８之１號,,,04-22410872
世泓診所,general_clinic,雲林縣崙背鄉南陽村中山路３５５號,,,05-6965873
世淋診所,psychiatry,臺中市豐原區中正路４６０號１樓,,,04-25207017
世澤居家醫療診所,family_medicine,臺南市中西區南美里永福路二段１５２巷７號１樓,,,06-2210147
世珍婦產診所,general_clinic,臺北市中山區朱崙街４６號,,,02-27212501
世界牙醫診所,dentistry,桃園市桃園區大林里桃鶯路１９０號,,,03-3673678
世界牙醫診所,dentistry,臺中市潭子區中山路一段１７－２及１７－３號,,,04-25352980
世界牙醫診所,dentistry,臺北市北投區西安街１段２８１巷６弄２號,,,02-28202689
世界牙醫診所,dentistry,臺南市中西區民生路２段３８８號１樓,,,06-3580695
世界診所,family_medicine,基隆市信義區深澳坑路１之５４號（１Ｆ）,,,02-24662266
世益牙醫診所,dentistry,臺南市中區萬壽里民權路１段１５４號,,,06-2265078
世福診所,general_clinic,臺北市萬華區康定路１８之３號２樓,,,02-23145200
世禾牙醫診所,dentistry,臺中市南區新榮里學府路１５８號１．２樓,,,04-22203605
世禾診所,general_clinic,高雄市梓官區光明路１３４號１樓,,,07-6175360
世紀牙醫診所,dentistry,臺南市楠西區東勢里民生路１０２號,,,06-5754501
世紀眼科診所,ophthalmology,臺中市北區英才路３８０之２號１樓、２樓,,,04-23237378
世紀美學牙醫診所,dentistry,臺中市北區雙十路二段７２號１樓,,,04-22860001
世芳中醫診所,tcm_general,臺北市信義區逸仙路２６巷５號１樓,,,02-87898506
世芳復健科診所,general_clinic,新北市永和區中正路１１７號,,,02-29404635
世華牙醫診所,dentistry,新北市深坑區北深路２段１９６號,,,02-26623157
世華牙醫診所,dentistry,臺中市西區安龍里民權路１８７號,,,04-22295003
世華牙醫診所,dentistry,臺南市北區公園路３７９號,,,06-2810188
世華醫院,internal_medicine,嘉義市西區仁愛路３６５號,,,05-2257525
世誠耳鼻喉科診所,otolaryngology,臺北市文山區忠順街１段１０７號１樓,,,02-22343618
世豐牙醫診所,dentistry,屏東縣屏東市勝利里忠孝路２２９－７０號１－２樓,,,08-7335226
世貿牙醫診所,dentistry,臺中市西屯區福安里工業一路５４–３號,,,04-23597768
世貿牙醫診所,dentistry,臺北市大安區信義路４段３１１號２樓、３１３號２樓,,,02-27542401
世達中醫診所,tcm_general,新北市鶯歌區鶯桃路３７３號,,,02-26796812
世銘診所,general_clinic,雲林縣古坑鄉東和村文化路１０５號之１,,,05-5267429
世驊眼科診所,ophthalmology,高雄市新興區青年一路１７０．１７２．１７４號一樓二樓,,,07-2273737
世鴻耳鼻喉科小兒科聯合診所,pediatrics,新北市三重區三和路４段３１８號１樓,,,02-22866038
世鴻耳鼻喉科診所,otolaryngology,臺中市西區美村路一段３８０號１樓（部分）、３８２號１樓,,,04-23025534
丘健生婦產科診所,obstetrics_gynecology,屏東縣潮州鎮三和里朝昇路３１０號,,,08-7802616
丘傑隆診所,general_clinic,嘉義縣大林鎮中興一路２６號,,,05-2648772
丘小江小兒科診所,pediatrics,苗栗縣頭份市信東路102號,,,037-593702
丘氏中醫診所,tcm_general,新竹市北區西大路７１８號,,,03-5347839
丘牙醫診所,dentistry,臺北市松山區民生東路５段２２２號,,,02-27675801
丞右診所,pediatrics,臺中市西屯區華美西街二段３５１號１樓,,,04-23160001
丞品內科診所,internal_medicine,嘉義市西區興達路１０２號,,,05-2331182
丞太中醫診所,tcm_general,新竹市東區三民里民權路４７－４９號１樓,,,03-5332186
丞安堂中醫診所,tcm_general,臺北市萬華區西園路２段４７號（１樓）,,,02-23080459
丞安診所,internal_medicine,臺南市新市區新和里中正路１４７號１樓,,,06-5899504
丞康小兒科診所,pediatrics,臺南市永康區永康里中山北路３０號,,,06-2332400
丞康牙醫診所,dentistry,臺北市內湖區成功路４段６１巷１３號１樓,,,02-27945938
丞志耳鼻喉診所,otolaryngology,新北市板橋區大明街１２號１樓,,,02-29587980
丞新內科診所,internal_medicine,臺南市北區元美里文賢二街３３１號１樓,,,06-2808886
丞水中醫診所,tcm_general,高雄市鼓山區文忠路２４號１樓,,,7-5228001
丞泰牙醫診所,dentistry,嘉義市學圃里民生北路５４號,,,05-2256400
丞泰牙醫診所,dentistry,高雄市仁武區仁勇路６９號１－２樓,,,07-3747447
丞泰耳鼻喉科診所,otolaryngology,臺北市中正區南昌路１段７８號,,,02-23973668
丞璽中醫診所,tcm_general,新竹縣竹北市中央路２２９號１樓,,,03-6563031
中一牙醫診所,dentistry,高雄市新興區青年一路２２６號一樓,,,07-2826168
中二牙醫診所,dentistry,臺北市中山區中山北路２段８４巷１號３樓,,,02-25637402
中仁中醫診所,tcm_general,高雄市鹽埕區瀨南里大仁路１２７號,,,07-5315778
中信中醫診所,tcm_general,花蓮縣花蓮市林森路１１１號,,,03-8328866
中光牙醫診所,dentistry,臺北市信義區忠孝東路５段６２３號３樓,,,02-87850016
中北眼科診所,ophthalmology,桃園市中壢區中北路二段50號,,,03-4595123
中原耘禾牙醫診所,dentistry,桃園市中壢區中山東路１段３４５號１至２樓及３４７號１至２樓,,,03-4368666
中原診所,pediatrics,桃園市中壢區中山東路一段３１３號１樓,,,03-4569788
中友中醫診所,tcm_general,臺中市北區進化北路２３５號１樓,,,04-22357779
中友牙醫診所,dentistry,臺中市南屯區黎明路２段１８１號,,,04-23866161
中和中醫診所,tcm_general,嘉義市西區民族路８０６、８０８號１樓,,,05-2273543
中和仁安診所,general_clinic,新北市中和區自強路５８號,,,02-86682552
中和保源中醫診所,tcm_general,新北市中和區中和路５８號１樓,,,02-22495229
中和健宏中醫聯合診所,tcm_general,新北市中和區景新街２９３號及２９５巷１號,,,02-29441995
中和双眼明眼科診所,ophthalmology,新北市中和區興南路二段３１巷６號１樓,,,02-29412639
中和國泰診所,general_surgery,新北市中和區景新街３８９號１樓至３樓,,,02-29449797
中和大元牙醫診所,dentistry,新北市中和區中和路２５４號１、２樓,,,02-22497188
中和大愛眼科診所,ophthalmology,新北市中和區景新街４１０巷２號１、２樓,,,02-86683113
中和德威牙醫診所,dentistry,新北市中和區中山路２段２１５號１，２樓,,,02-22436369
中和明師中醫診所,tcm_general,新北市中和區景平路４９７號、４９９號１樓、４９９ －１號２樓,,,02-22493788
中和李內科診所,internal_medicine,新北市中和區景平路７１８號,,,02-22454776
中和林牙醫診所,dentistry,新北市中和區興南路１段７４－１號,,,02-29414743
中和牙醫診所,dentistry,新北市中和區中和路２１９號１樓,,,02-22490908
中和牙醫診所,dentistry,臺中市南屯區中和里黎明路一段１６５號,,,04-24792209
中和牙醫診所,dentistry,臺北市北投區中和街２８３號２樓,,,02-28942377
中和牙醫診所,dentistry,花蓮縣花蓮市中和街１４５號１樓,,,03-8331313
中和班廷謝安慈診所,internal_medicine,新北市中和區中山路２段２０８號２樓及２１０號１樓、２樓,,,02-22401726
中和興南大學眼科診所,ophthalmology,新北市中和區安樂路３號１樓、５號１樓、５號２樓,,,02-29458088
中和重慶耳鼻喉科診所,otolaryngology,新北市中和區中和路１２７號１、２樓,,,02-22426600
中國醫藥大學兒童醫院,pediatrics,臺中市北區育德路１號、學士路９５號、學士路２號,,,04-22052121
中國醫藥大學北港附設醫院,tcm_general,雲林縣北港鎮新街里新德路１２３號,,,05-7837901
中國醫藥大學新竹附設醫院,tcm_general,新竹縣竹北市興隆路一段１９９號,,,03-5580558
中國醫藥大學附設醫院,general_clinic,臺中市北區育德路２號,,,04-22052121
中國醫藥大學附設醫院台中東區分院,tcm_general,臺中市東區自由路３段２９６號,,,04-22121058
中國醫藥大學附設醫院臺北分院,tcm_general,臺北市內湖區內湖路２段３６０號,,,02-27919696
中國醫藥大學附設醫院豐原分院,internal_medicine,臺中市豐原區中正路１９９號,,,04-25222538
中國鋼鐵股份有限公司員工診所,general_clinic,高雄市小港區中鋼路１號,,,07-8021111
中園診所,family_medicine,新北市三峽區弘園街３７號１樓,,,02-26733237
