clinic_name,address,phone,specialties
上誠牙醫診所,桃園市楊梅區新成路４８號１樓及２樓,03-4851188,牙科
上誠牙醫診所,臺中市西區臺灣大道２段４８９號２０樓之１,04-23285795,牙科
上豐牙醫診所,高雄市三民區大豐二路２０７號,07-3838069,牙科
上豪中醫診所,苗栗縣竹南鎮正南里１４鄰民族街４１號１樓,037-550891,中醫一般科
上賀診所,彰化縣竹塘鄉竹塘村竹塘街６８號,04-8970700,不分科
上輝牙醫診所,高雄市新興區復興二路３２４號１Ｆ,07-2223091,牙科
上醫堂中醫診所,新北市新店區建國路８３號１樓,02-29121212,中醫一般科
上雅牙醫診所,高雄市三民區九如一路１０１號,07-3906689,牙科
上順牙醫診所,高雄市前金區後金里榮安街７４號,07-2915266,牙科
上頤牙醫診所,高雄市鹽埕區新樂街２２２號１樓,07-5213978,牙科
上鴻中醫診所,臺南市佳里區六安里進學路１７６號１樓,06-7222099,中醫一般科
上鵬牙醫診所,臺北市大安區羅斯福路３段１４９號２樓－２,02-23622558,牙科
上鼎中醫診所,臺中市北屯區四平路３７５號１樓,04-24224870,中醫一般科
上鼎牙醫診所,高雄市左營區華夏路７２２號１．２樓,07-3470388,牙科
下營仁愛牙醫診所,臺南市下營區營前里健康路２１８號１樓,06-6899007,牙科
不二親子牙醫診所,臺北市中山區南京東路１段２號３樓之１、３樓之３,02-25622777,牙科
不甘中醫診所,臺南市中西區萬昌里府前路一段１０４號１樓,06-2225896,中醫一般科
不老診所,花蓮縣秀林鄉景美村加灣５－５號,03-8265099,不分科
世傳中醫診所,臺中市南區復興路２段３４之７號１樓,04-22635299,中醫一般科
世全診所,彰化縣溪湖鎮太平街２１號１樓,04-8858258,不分科
世全診所,高雄市鳳山區和德里中山路７３號,07-7463353,不分科
世典耳鼻喉科診所,臺中市西屯區西屯路三段１６６之７５號１樓,04-24611209,耳鼻喉科
世博診所,新北市新莊區新泰路１３４號１樓、２樓及１３６號３樓,02-89931518,復健科;骨科
世安家庭診所,臺南市北區成德里和緯路２段５００號１、２樓,06-2510088,家醫科
世安牙醫診所,臺北市士林區福港街４９號１樓,02-28816182,牙科
世安診所,彰化縣溪湖鎮光華里太平街２４、２６號１樓,04-8612123,不分科
世宏中醫診所,臺中市大里區永隆路２６８號１樓,04-24062733,中醫一般科
世宗內科小兒科中醫診所,嘉義縣竹崎鄉竹崎村中正路８號,05-2611210,中醫一般科
世家中醫診所,基隆市信義區義六路３號１樓,02-24250925,中醫一般科
世展牙醫診所,臺北市南港區研究院路１段２１號１樓,02-27882100,牙科
世岩中醫診所,高雄市旗津區中洲三路７４１號,07-5718001,中醫一般科
世峰中醫診所,新北市永和區永和路２段４３號１樓,02-29233838,中醫一般科
世康中醫診所,臺北市士林區天母西路４０號２樓,02-28752001,中醫一般科
世康診所,新北市汐止區中興路８６號３樓,02-26410051,內科
世揚中醫診所,宜蘭縣蘇澳鎮中山路１段１１３號,03-9962038,中醫一般科
世旻牙醫診所,臺北市大安區復興南路２段１５１巷１３號,02-27081398,牙科
世昌中醫診所,屏東縣麟洛鄉民權路９號,08-7211111,中醫一般科
世昌診所,屏東縣長治鄉潭頭村潭頭路２５１號,08-7238648,不分科
世杰中醫診所,基隆市信義區信一路１１４號,02-24260588,中醫一般科
世林眼科診所,高雄市大寮區鳳林四路２２９號,07-7860227,眼科
世桓中醫診所,新北市土城區永豐路１３５巷１７弄６號１樓,02-22664515,中醫一般科
世樺中醫診所,新北市汐止區大同路２段５５１巷３號１樓,02-26433476,中醫一般科
世樺中醫診所,臺南市北區公園路７３５號１樓,06-2527712,中醫一般科
世樺牙醫診所,彰化縣彰化市中正里中山路二段８８５號,04-7265693,牙科
世樺牙醫診所,新北市永和區永和路１段１５４號１樓、２樓及１５６號１樓、２樓,02-29247865,牙科
世樺牙醫診所,臺北市信義區松仁路２６７號,02-27232693,牙科
世欣牙醫診所,臺北市萬華區東園街１３９號,02-23072764,牙科
世民小兒科診所,臺中市上石里河南路二段４１１．４１３號１Ｆ,04-27083456,兒科
世民牙醫診所,臺中市北屯區北屯路２５８之１號,04-22410872,牙科
世泓診所,雲林縣崙背鄉南陽村中山路３５５號,05-6965873,不分科
世淋診所,臺中市豐原區中正路４６０號１樓,04-25207017,精神科
世澤居家醫療診所,臺南市中西區南美里永福路二段１５２巷７號１樓,06-2210147,家醫科
世珍婦產診所,臺北市中山區朱崙街４６號,02-27212501,不分科;婦產科
世界牙醫診所,桃園市桃園區大林里桃鶯路１９０號,03-3673678,牙科
世界牙醫診所,臺中市潭子區中山路一段１７－２及１７－３號,04-25352980,牙科
世界牙醫診所,臺北市北投區西安街１段２８１巷６弄２號,02-28202689,牙科
世界牙醫診所,臺南市中西區民生路２段３８８號１樓,06-3580695,牙科
世界診所,基隆市信義區深澳坑路１之５４號（１Ｆ）,02-24662266,家醫科
世益牙醫診所,臺南市中區萬壽里民權路１段１５４號,06-2265078,牙科
世福診所,臺北市萬華區康定路１８之３號２樓,02-23145200,不分科
世禾牙醫診所,臺中市南區新榮里學府路１５８號１．２樓,04-22203605,牙科
世禾診所,高雄市梓官區光明路１３４號１樓,07-6175360,不分科
世紀牙醫診所,臺南市楠西區東勢里民生路１０２號,06-5754501,牙科
世紀眼科診所,臺中市北區英才路３８０之２號１樓、２樓,04-23237378,眼科
世紀美學牙醫診所,臺中市北區雙十路二段７２號１樓,04-22860001,牙科
世芳中醫診所,臺北市信義區逸仙路２６巷５號１樓,02-87898506,中醫一般科
世芳復健科診所,新北市永和區中正路１１７號,02-29404635,不分科;復健科
世華牙醫診所,新北市深坑區北深路２段１９６號,02-26623157,牙科
世華牙醫診所,臺中市西區安龍里民權路１８７號,04-22295003,牙科
世華牙醫診所,臺南市北區公園路３７９號,06-2810188,牙科
世華醫院,嘉義市西區仁愛路３６５號,05-2257525,內科
世誠耳鼻喉科診所,臺北市文山區忠順街１段１０７號１樓,02-22343618,耳鼻喉科
世豐牙醫診所,屏東縣屏東市勝利里忠孝路２２９－７０號１－２樓,08-7335226,牙科
世貿牙醫診所,臺中市西屯區福安里工業一路５４–３號,04-23597768,牙科
世貿牙醫診所,臺北市大安區信義路４段３１１號２樓、３１３號２樓,02-27542401,牙科
世達中醫診所,新北市鶯歌區鶯桃路３７３號,02-26796812,中醫一般科
世銘診所,雲林縣古坑鄉東和村文化路１０５號之１,05-5267429,不分科
世驊眼科診所,高雄市新興區青年一路１７０．１７２．１７４號一樓二樓,07-2273737,眼科
世鴻耳鼻喉科小兒科聯合診所,新北市三重區三和路４段３１８號１樓,02-22866038,兒科;耳鼻喉科
世鴻耳鼻喉科診所,臺中市西區美村路一段３８０號１樓（部分）、３８２號１樓,04-23025534,耳鼻喉科
丘健生婦產科診所,屏東縣潮州鎮三和里朝昇路３１０號,08-7802616,婦產科
丘傑隆診所,嘉義縣大林鎮中興一路２６號,05-2648772,不分科
丘小江小兒科診所,苗栗縣頭份市信東路102號,037-593702,兒科
丘氏中醫診所,新竹市北區西大路７１８號,03-5347839,中醫一般科
丘牙醫診所,臺北市松山區民生東路５段２２２號,02-27675801,牙科
丞右診所,臺中市西屯區華美西街二段３５１號１樓,04-23160001,兒科
丞品內科診所,嘉義市西區興達路１０２號,05-2331182,內科
丞太中醫診所,新竹市東區三民里民權路４７－４９號１樓,03-5332186,中醫一般科
丞安堂中醫診所,臺北市萬華區西園路２段４７號（１樓）,02-23080459,中醫一般科
丞安診所,臺南市新市區新和里中正路１４７號１樓,06-5899504,內科
丞康小兒科診所,臺南市永康區永康里中山北路３０號,06-2332400,兒科
丞康牙醫診所,臺北市內湖區成功路４段６１巷１３號１樓,02-27945938,牙科
丞志耳鼻喉診所,新北市板橋區大明街１２號１樓,02-29587980,耳鼻喉科
丞新內科診所,臺南市北區元美里文賢二街３３１號１樓,06-2808886,內科
丞水中醫診所,高雄市鼓山區文忠路２４號１樓,7-5228001,中醫一般科
丞泰牙醫診所,嘉義市學圃里民生北路５４號,05-2256400,牙科
丞泰牙醫診所,高雄市仁武區仁勇路６９號１－２樓,07-3747447,牙科
丞泰耳鼻喉科診所,臺北市中正區南昌路１段７８號,02-23973668,耳鼻喉科
丞璽中醫診所,新竹縣竹北市中央路２２９號１樓,03-6563031,中醫一般科
中一牙醫診所,高雄市新興區青年一路２２６號一樓,07-2826168,牙科
中二牙醫診所,臺北市中山區中山北路２段８４巷１號３樓,02-25637402,牙科
中仁中醫診所,高雄市鹽埕區瀨南里大仁路１２７號,07-5315778,中醫一般科
中信中醫診所,花蓮縣花蓮市林森路１１１號,03-8328866,中醫一般科
中光牙醫診所,臺北市信義區忠孝東路５段６２３號３樓,02-87850016,牙科
中北眼科診所,桃園市中壢區中北路二段50號,03-4595123,眼科
中原耘禾牙醫診所,桃園市中壢區中山東路１段３４５號１至２樓及３４７號１至２樓,03-4368666,牙科
中原診所,桃園市中壢區中山東路一段３１３號１樓,03-4569788,兒科;家醫科
中友中醫診所,臺中市北區進化北路２３５號１樓,04-22357779,中醫一般科
中友牙醫診所,臺中市南屯區黎明路２段１８１號,04-23866161,牙科
中和中醫診所,嘉義市西區民族路８０６、８０８號１樓,05-2273543,中醫一般科
中和仁安診所,新北市中和區自強路５８號,02-86682552,不分科
中和保源中醫診所,新北市中和區中和路５８號１樓,02-22495229,中醫一般科
中和健宏中醫聯合診所,新北市中和區景新街２９３號及２９５巷１號,02-29441995,中醫一般科
中和双眼明眼科診所,新北市中和區興南路二段３１巷６號１樓,02-29412639,眼科
中和國泰診所,新北市中和區景新街３８９號１樓至３樓,02-29449797,外科;神經科;麻醉科
中和大元牙醫診所,新北市中和區中和路２５４號１、２樓,02-22497188,牙科
中和大愛眼科診所,新北市中和區景新街４１０巷２號１、２樓,02-86683113,眼科
中和德威牙醫診所,新北市中和區中山路２段２１５號１，２樓,02-22436369,牙科
中和明師中醫診所,新北市中和區景平路４９７號、４９９號１樓、４９９ －１號２樓,02-22493788,中醫一般科
中和李內科診所,新北市中和區景平路７１８號,02-22454776,內科;家醫科
中和林牙醫診所,新北市中和區興南路１段７４－１號,02-29414743,牙科
中和牙醫診所,新北市中和區中和路２１９號１樓,02-22490908,牙科
中和牙醫診所,臺中市南屯區中和里黎明路一段１６５號,04-24792209,牙科
中和牙醫診所,臺北市北投區中和街２８３號２樓,02-28942377,牙科
中和牙醫診所,花蓮縣花蓮市中和街１４５號１樓,03-8331313,牙科
中和班廷謝安慈診所,新北市中和區中山路２段２０８號２樓及２１０號１樓、２樓,02-22401726,內科
中和興南大學眼科診所,新北市中和區安樂路３號１樓、５號１樓、５號２樓,02-29458088,眼科
中和重慶耳鼻喉科診所,新北市中和區中和路１２７號１、２樓,02-22426600,耳鼻喉科
中國醫藥大學兒童醫院,臺中市北區育德路１號、學士路９５號、學士路２號,04-22052121,兒科;兒童牙科;外科;復健科;急診醫學科;放射診斷科;整形外科;泌尿科;眼科;精神科;解剖病理科;骨科;麻醉科
中國醫藥大學北港附設醫院,雲林縣北港鎮新街里新德路１２３號,05-7837901,中醫一般科;兒科;內科;外科;婦產科;家醫科;復健科;急診醫學科;放射線科;放射腫瘤科;核子醫學科;泌尿科;牙科;病理科;神經外科;神經科;精神科;耳鼻喉科;職業醫學科;骨科;麻醉科
中國醫藥大學新竹附設醫院,新竹縣竹北市興隆路一段１９９號,03-5580558,中醫一般科;兒科;內科;外科;婦產科;家醫科;復健科;急診醫學科;放射腫瘤科;放射診斷科;整形外科;核子醫學科;泌尿科;牙科;皮膚科;眼科;神經外科;神經科;精神科;耳鼻喉科;職業醫學科;骨科;麻醉科
中國醫藥大學附設醫院,臺中市北區育德路２號,04-22052121,不分科;中醫一般科;兒科;兒童牙科;內科;口腔顎面外科;外科;婦產科;家庭牙醫科;家醫科;復健科;急診醫學科;放射腫瘤科;放射診斷科;整形外科;核子醫學科;泌尿科;牙周病科;牙科;牙髓病科;皮膚科;眼科;神經外科;神經科;精神科;耳鼻喉科;職業醫學科;臨床病理科;解剖病理科;贋復補綴牙科;骨科;麻醉科;齒顎矯正科
中國醫藥大學附設醫院台中東區分院,臺中市東區自由路３段２９６號,04-22121058,中醫一般科;內科;家醫科;復健科
中國醫藥大學附設醫院臺北分院,臺北市內湖區內湖路２段３６０號,02-27919696,中醫一般科;兒科;內科;婦產科;家醫科;復健科;放射線科;泌尿科;眼科;神經外科;神經科;精神科;耳鼻喉科;骨科;麻醉科
